PARAMETER VALUES
Reaction_norm_help?:	0
Reaction_norm_dispersal?:	0
Evolution_help_after_dispersal?:	1
Direct_brood_care_only?:	0
Low_survival_breeder?:	0
No_group_augmentation?:	0
No_effect_relatedness?:	1
Non-related_helpers_random_group?:	0
No_effect_age_inheritance?:	0
Initial_population:	20000
Number_of_colonies:	5000
Number_generations:	10000
Number_replicates:	10
Fixed_group_size:	1
Min_age_become_breeder:	1
Bias_float_breeder:	2
m(Overall_mortality):	0.2
n(Mortality_dispersal):	1
X0(intercept):	1.5
Xh(Cost_help_survival):	4
Xn(Benefit_group_size_survival):	1
K0(Base_fecundity):	1
K1(Benefit_help_fecundity):	1
initAlpha:	0
initAlphaAge:	0
initBeta:	0.7
initBetaAge:	0
mutAlpha:	0
mutAlphaAge:	0.05
mutBeta:	0
mutBetaAge:	0.05
mutDrift:	0.05
stepAlpha:	0.04
stepBeta:	0.04
stepDrift:	0.04

Replica	Generation	Population	Deaths	Floaters	Group_size	Age	Age_H	Age_F	Age_B	meanAlpha	meanAlphaAge	meanBeta	meanBetaAge	meanHelp	meanCumHelp	meanDispersal	meanSurvival	meanSurvival_H	meanSurvival_F	meanSurvival_B	Relatedness	SD_GroupSize	SD_Age	SD_Age_H	SD_Age_F	SD_Age_B	SD_Alpha	SD_AlphaAge	SD_Beta	SD_BetaAge	SD_Help	SD_CumHelp	SD_Dispersal	SD_Survival	SD_Survival_H	SD_Survival_F	SD_Survival_B	corr_Help_Disp	corr_Help_Group	newBreederFloater	newBreederHelper	inheritance
0	1100	17372	4885	8728	1.7288	3.7012	2.4479	2.4162	6.8576	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7124	0.7850	0.6541	0.7613	0.0014	0.8502	3.3254	1.8339	1.8009	4.0397	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0605	0.0086	0.0000	0.0218	0.0000	0.0000	1008	167	0
0	1200	17522	5044	8737	1.7570	3.6612	2.3857	2.4202	6.7952	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7132	0.7855	0.6541	0.7619	-0.0047	0.8676	3.3568	1.8063	1.8160	4.1846	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0609	0.0085	0.0000	0.0220	0.0000	0.0000	964	188	0
0	1300	17400	5037	8710	1.7380	3.7072	2.4130	2.4550	6.8436	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7128	0.7858	0.6541	0.7611	-0.0065	0.8803	3.4075	1.7984	1.8790	4.2502	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0086	0.0000	0.0222	0.0000	0.0000	1031	195	0
0	1400	17563	4982	8789	1.7548	3.7080	2.4473	2.4685	6.8384	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7130	0.7856	0.6541	0.7618	-0.0056	0.8669	3.3581	1.8915	1.8624	4.1368	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0608	0.0085	0.0000	0.0221	0.0000	0.0000	969	209	0
0	1500	17426	5010	8722	1.7408	3.6996	2.4409	2.4428	6.8246	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7128	0.7850	0.6541	0.7616	-0.0064	0.8588	3.3184	1.8182	1.8126	4.0624	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0606	0.0087	0.0000	0.0218	0.0000	0.0000	1000	187	0
0	1600	17518	5034	8760	1.7516	3.6851	2.4210	2.4442	6.8092	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7130	0.7851	0.6541	0.7619	0.0001	0.8583	3.3648	1.8373	1.8238	4.2005	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0086	0.0000	0.0218	0.0000	0.0000	1025	203	0
0	1700	17692	5074	8890	1.7604	3.7031	2.4445	2.4514	6.8858	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7128	0.7855	0.6541	0.7620	-0.0225	0.8675	3.3465	1.8144	1.8430	4.1187	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0609	0.0085	0.0000	0.0220	0.0000	0.0000	998	202	0
0	1800	17421	5061	8638	1.7566	3.7462	2.4623	2.4546	6.9490	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7135	0.7852	0.6541	0.7620	0.0161	0.8617	3.4344	1.8834	1.8511	4.2552	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0608	0.0086	0.0000	0.0219	0.0000	0.0000	986	195	0
0	1900	17424	4960	8712	1.7424	3.7375	2.5167	2.4533	6.8816	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7129	0.7851	0.6541	0.7617	0.0258	0.8533	3.4415	1.9300	1.8707	4.3063	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0606	0.0086	0.0000	0.0218	0.0000	0.0000	961	192	0
0	2000	17499	5030	8749	1.7500	3.7518	2.4723	2.4793	6.9380	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7130	0.7853	0.6541	0.7618	0.0061	0.8583	3.4134	1.8348	1.8618	4.2397	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0085	0.0000	0.0219	0.0000	0.0000	1022	201	0
